Title,Artist,Nationality,Lifespan,Image_URL,Image_path,Birth,Death,Year,Impressionist,Highly_Detailed,Human_Subject,Landscape,Abstract,Ornamental_Pattern,Animal_Subject,Architecture_Subject,Many_Colors
Newspaper and Fruit Dish,Juan Gris,Spanish, 1887-1927,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Newspaper%20and%20Fruit Dish%20(1916).jpg,Newspaper and Fruit Dish (1916).jpg,1887,1927.0,1916.0,0.09921419620513916,0.18349464237689972,0.17662568390369415,0.19589464366436005,0.1670486032962799,0.07077831029891968,0.02145117148756981,0.07410799711942673,0.011384746059775352
Design for the cover of the almanac ‘The Blue Rider’ VIIII,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Design%20for%20the%20cover%20of%20the%20almanac%20‘The%20Blue%20Rider’%20VIIII%20(1911).jpg,Design for the cover of the almanac ‘The Blue Rider’ VIIII (1911).jpg,1866,1944.0,1911.0,0.057231999933719635,0.0019140130607411265,0.010353216901421547,0.5757901072502136,0.30504366755485535,0.020237043499946594,0.011285803280770779,0.005808924324810505,0.012335267849266529
Rain in May,Arthur Wesley Dow,American, 1857-1922,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Rain%20in%20May%20(circa%201907).jpg,Rain in May (circa 1907).jpg,1857,1922.0,1907.0,0.0022408270742744207,0.0020574245136231184,0.0008054393692873418,0.9868915677070618,0.0007388758240267634,0.0031389992218464613,0.0008640855085104704,0.002528523560613394,0.0007341641467064619
Wozu ängstigen,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Wozu%20ängstigen%20(1943).jpg,Wozu ängstigen (1943).jpg,1901,1949.0,1943.0,0.6282187700271606,0.008963948115706444,0.13763123750686646,0.20504647493362427,0.006300047971308231,0.0005050154286436737,0.008485568687319756,0.0013987155398353934,0.0034502591006457806
Stilleben,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Stilleben%20(1924).jpg,Stilleben (1924).jpg,1879,1940.0,1924.0,0.09860575199127197,0.13270221650600433,0.14526031911373138,0.23502419888973236,0.2064313292503357,0.03327951952815056,0.05340934172272682,0.08218102157115936,0.013106233440339565
Factory,Mikuláš Galanda,Slovak, 1895 – 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Factory%20(1930).jpg,Factory (1930).jpg,1895,1938.0,1930.0,0.018762245774269104,0.00491375895217061,0.026477787643671036,0.721998929977417,0.13172046840190887,0.0035067652352154255,0.008820313028991222,0.08146793395280838,0.002331771422177553
Sitting pink nude,Frits van den Berghe,Belgian, 1883– 1939,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Sitting%20pink%20nude%20(1928).jpg,Sitting pink nude (1928).jpg,1883,1939.0,1928.0,0.12100984901189804,0.041707564145326614,0.4647088348865509,0.12563487887382507,0.08217395842075348,0.014115429483354092,0.12567490339279175,0.022489033639431,0.0024855644442141056
Ceremonieel danspaard,Reijer Stolk,Dutch, 1896 - 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ceremonieel%20danspaard%20(1942).jpg,Ceremonieel danspaard (1942).jpg,1896,1945.0,1942.0,0.0003215071919839829,0.0667489767074585,0.04234899580478668,0.07174709439277649,0.017168927937746048,0.4441831409931183,0.3353995978832245,0.02164370007812977,0.000438165181549266
Figurálna kompozícia 2,Ján Novák,Slovak, 1921 – 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Figurálna%20kompozícia%202%20(1940–1944).jpg,Figurálna kompozícia 2 (1940–1944).jpg,1921,1944.0,1944.0,0.07776324450969696,0.011123119853436947,0.341278076171875,0.13750089704990387,0.1622413992881775,0.0062944903038442135,0.2110367715358734,0.05111972987651825,0.0016422884073108435
Höfe der Mietskasernen,Arnold Topp,German, 1887-1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Höfe%20der%20Mietskasernen%20(1920).jpg,Höfe der Mietskasernen (1920).jpg,1887,1945.0,1920.0,0.006548711564391851,0.014898452907800674,0.009555892087519169,0.07138168811798096,0.2890266478061676,0.023723438382148743,0.006701580714434385,0.5771336555480957,0.0010299499845132232
Im lockeren Schwarz,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Im%20lockeren%20Schwarz%20(1927).jpg,Im lockeren Schwarz (1927).jpg,1866,1944.0,1927.0,0.0011497547384351492,0.012266705743968487,0.014955020509660244,0.6879929304122925,0.20452526211738586,0.02369467169046402,0.008074062876403332,0.010804103687405586,0.036537475883960724
Küülikute jootmine,Tiit Pääsuke,Estonian, b. 1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Küülikute%20jootmine%20(2005).jpg,Küülikute jootmine (2005).jpg,1941,,2005.0,0.3635598421096802,0.01861998811364174,0.008440750651061535,0.15002794563770294,0.23054151237010956,0.12959565222263336,0.012707540765404701,0.033477358520030975,0.05302945151925087
"Hands Held High, study",Otto Meyer-Amden,Swiss, 1885 - 1933,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Hands%20Held%20High,%20study%20(1922).jpg","Hands Held High, study (1922).jpg",1885,1933.0,1922.0,0.29811060428619385,0.023198802024126053,0.3037196397781372,0.029197221621870995,0.16179390251636505,0.02229314111173153,0.0387628972530365,0.10576394200325012,0.01715993881225586
Stogi,Tadeusz Makowski,Polish, 1882-​1932,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Stogi%20(1931).jpg,Stogi (1931).jpg,1882,1932.0,1931.0,0.09071572124958038,0.002712429966777563,0.0035964236594736576,0.8832477927207947,0.001412315177731216,0.0008978950791060925,0.007689532823860645,0.008397417142987251,0.0013304648455232382
Greyhounds,Amadeo de Souza-Cardoso,Portuguese, 1887 – 1918,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Greyhounds%20(circa%201911).jpg,Greyhounds (circa 1911).jpg,1887,1918.0,1911.0,0.0029156787786632776,0.0009775582002475858,0.010963371954858303,0.2093380242586136,0.009480247274041176,0.0008039242238737643,0.7625304460525513,0.0020803106017410755,0.0009104530327022076
Liebe,Alexej von Jawlensky,Russian, 1864-1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Liebe%20(1925).jpg,Liebe (1925).jpg,1864,1941.0,1925.0,0.006428697612136602,0.007923920638859272,0.05836508795619011,0.3303171992301941,0.39375460147857666,0.012512695975601673,0.010942801833152771,0.17831720411777496,0.0014377259649336338
Zur Farbenlehre Pl.11,Johann Wolfgang Von Goethe,German, 1749-1832,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Zur%20Farbenlehre%20Pl.11%20(1810).jpg,Zur Farbenlehre Pl.11 (1810).jpg,1749,1832.0,1810.0,0.0016803874168545008,0.06623690575361252,0.17480048537254333,0.00760289141908288,0.028225494548678398,0.42014676332473755,0.012355219572782516,0.1475256085395813,0.14142630994319916
Abstract Pattern Portfolio Pl.16,Mizuki Heitaro,Japanese, 20th Century,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Abstract%20Pattern%20Portfolio%20Pl.16%20(1930).jpg,Abstract Pattern Portfolio Pl.16 (1930).jpg,1900,2000.0,1930.0,0.0010295558022335172,0.002667196560651064,0.005585581064224243,0.013715294189751148,0.06093596667051315,0.8858055472373962,0.005265806335955858,0.01148745883256197,0.013507603667676449
Fat Thursday (Mardi Gras),Tadeusz Makowski,Polish, 1882-​1932,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Fat%20Thursday%20(Mardi%20Gras)%20(1930).jpg,Fat Thursday (Mardi Gras) (1930).jpg,1882,1932.0,1930.0,0.265579491853714,0.013529404066503048,0.07784030586481094,0.17744126915931702,0.031247925013303757,0.005027164239436388,0.4191281795501709,0.005534470546990633,0.004671865608543158
Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 10,Richard Nicolaüs Roland Holst,Dutch, 1868 - 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20raam%20in%20het%20Noordertransept%20in%20de%20Dom%20te%20Utrecht%2010%20(ca.%201878-1938).jpg,Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 10 (ca. 1878-1938).jpg,1868,1938.0,1938.0,0.018938949331641197,0.01192654762417078,0.029951786622405052,0.128005251288414,0.5087786912918091,0.22226980328559875,0.015951907262206078,0.06206965073943138,0.0021073822863399982
Entrance to Vatican,Joseph Pennell,American, 1857-1926,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Entrance%20to%20Vatican%20(1909).jpg,Entrance to Vatican (1909).jpg,1857,1926.0,1909.0,0.09937666356563568,0.05020129308104515,0.019612740725278854,0.14700005948543549,0.00887096393853426,0.03532876819372177,0.013395125977694988,0.6248167157173157,0.0013976650079712272
Prismes-3,Emile-Allain Séguy,French, 1877-1951,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Prismes-3%20(1931).jpg,Prismes-3 (1931).jpg,1877,1951.0,1931.0,0.017917219549417496,0.010710885748267174,0.007866921834647655,0.1964983195066452,0.4697853922843933,0.1563442200422287,0.00331675517372787,0.12016353011131287,0.01739676296710968
Preparatory drawing for ‘The teaching of the Indians’,Cândido Portinari,Brazilian, 1903-1962,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Preparatory%20drawing%20for%20‘The%20teaching%20of%20the%20Indians’%20(1941).jpg,Preparatory drawing for ‘The teaching of the Indians’ (1941).jpg,1903,1962.0,1941.0,0.06530500948429108,0.0058184354566037655,0.039537783712148666,0.823623776435852,0.005482682958245277,0.0024450302589684725,0.04303688555955887,0.011747913435101509,0.0030025667510926723
Zur Farbenlehre Pl.07,Johann Wolfgang Von Goethe,German, 1749-1832,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Zur%20Farbenlehre%20Pl.07%20(1810).jpg,Zur Farbenlehre Pl.07 (1810).jpg,1749,1832.0,1810.0,0.00037677050568163395,0.025623606517910957,0.035656850785017014,0.032529402524232864,0.10065387934446335,0.24482429027557373,0.005313470494002104,0.5244064927101135,0.030615193769335747
Landschap met meanderende rivier,Henri Jonas,Dutch, 1878-1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Landschap%20met%20meanderende%20rivier%20(1888).jpg,Landschap met meanderende rivier (1888).jpg,1878,1944.0,1888.0,0.0028949512634426355,0.004937663674354553,0.002371544949710369,0.9680051803588867,0.005023137200623751,0.0017432526219636202,0.005323360208421946,0.009450413286685944,0.0002505317679606378
Figur in Landschaft,Adolf Hölzel,German, 1853 – 1934,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Figur%20in%20Landschaft%20(1930).jpg,Figur in Landschaft (1930).jpg,1853,1934.0,1930.0,0.394766628742218,0.001963788876309991,0.004225847311317921,0.3898483216762543,0.1569102555513382,0.00808322336524725,0.002232491271570325,0.002676650183275342,0.039292749017477036
Krumauer Stadtlandschaft,Anton Emanuel Peschka,Austrian, 1885–1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Krumauer%20Stadtlandschaft%20(1920).jpg,Krumauer Stadtlandschaft (1920).jpg,1885,1940.0,1920.0,0.13947954773902893,0.0017564850859344006,0.001056118169799447,0.8118351101875305,0.009142839349806309,0.0012212945148348808,0.0009107190417125821,0.028550200164318085,0.006047729402780533
Cubist Composition,Henry Lyman Saÿen,American, 1875-1918,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Cubist%20Composition%20(1917).jpg,Cubist Composition (1917).jpg,1875,1918.0,1917.0,0.05633951351046562,0.14533914625644684,0.045973241329193115,0.19977521896362305,0.4013746380805969,0.046069443225860596,0.02154003269970417,0.06152838096022606,0.022060388699173927
"Martwa natura z pomarańczą, butelką i kałamarzem",Sasza Blonder,Polish, 1909-1949,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Martwa%20natura%20z%20pomarańczą,%20butelką%20i%20kałamarzem%20(1934).jpg","Martwa natura z pomarańczą, butelką i kałamarzem (1934).jpg",1909,1949.0,1934.0,0.19755566120147705,0.0020582559518516064,0.009933073073625565,0.5381870269775391,0.21755091845989227,0.0023523333948105574,0.0023278030566871166,0.019083606079220772,0.010951313190162182
Standing Nude,Gustave De Smet,Dutch, 1877 – 1943,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Standing%20Nude%20(1935).jpg,Standing Nude (1935).jpg,1877,1943.0,1935.0,0.9762371778488159,0.00045118536218069494,0.017400769516825676,0.0017068854067474604,0.001300492906011641,4.002443893114105e-05,0.001675308565609157,0.0010107445996254683,0.00017732210108079016
Park,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Park%20(1920).jpg,Park (1920).jpg,1879,1940.0,1920.0,0.018822817131876945,0.0011829669820144773,0.001061036018654704,0.9374203085899353,0.0039548566564917564,0.0035188377369195223,0.0022256490774452686,0.018020393326878548,0.013793174177408218
Still Life with a Guitar,Juan Gris,Spanish, 1887-1927,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Still%20Life%20with%20a%20Guitar%20(1913).jpg,Still Life with a Guitar (1913).jpg,1887,1927.0,1913.0,0.16044045984745026,0.06003529950976372,0.031609777361154556,0.14490719139575958,0.3132422864437103,0.08363118767738342,0.09785275161266327,0.0948343575000763,0.013446653261780739
Frühlingsblumen,Heinrich Vogeler,German, 1872 – 1942,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Frühlingsblumen%20(1899).jpg,Frühlingsblumen (1899).jpg,1872,1942.0,1899.0,0.02595684304833412,0.10328607261180878,0.05738689750432968,0.47563186287879944,0.03806675225496292,0.04405851289629936,0.10722450166940689,0.14750106632709503,0.0008874424966052175
Ontwerp voor ex libris van D.J. Goedkoop,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20ex%20libris%20van%20D.J.%20Goedkoop%20(1874).jpg,Ontwerp voor ex libris van D.J. Goedkoop (1874).jpg,1864,1945.0,1874.0,0.00013136814231984317,0.020286692306399345,0.005990298464894295,0.0065533313900232315,0.005753522738814354,0.9441343545913696,0.008782768622040749,0.008251591585576534,0.00011607512715272605
Ontwerp voor ex libris van Carel Lion Cachet,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20ex%20libris%20van%20Carel%20Lion%20Cachet%20(1874).jpg,Ontwerp voor ex libris van Carel Lion Cachet (1874).jpg,1864,1945.0,1874.0,0.0001080750662367791,0.05532306432723999,0.002278595929965377,0.0010490035638213158,0.003993122838437557,0.922359824180603,0.0038180267438292503,0.010974299162626266,9.599093755241483e-05
Gothic Ornament II,Elizabeth A. Nedwill,American, 19th century,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Gothic%20Ornament%20II%20(ca%201900).jpg,Gothic Ornament II (ca 1900).jpg,1800,1900.0,1900.0,4.13771704188548e-06,0.0009142803610302508,6.895109981996939e-05,3.545076833688654e-05,0.00017363358347211033,0.9975428581237793,0.00015795050421729684,0.001097444212064147,5.3603876040142495e-06
New Form,Zolo Palugyay,Slovak, 1898-1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/New%20Form%20(1932–1933).jpg,New Form (1932–1933).jpg,1898,1935.0,1933.0,0.034117843955755234,0.08729878813028336,0.28672367334365845,0.03658321499824524,0.21591126918792725,0.12179749459028244,0.04904337599873543,0.10916315019130707,0.05936116725206375
Elm Forest in Spring,Edvard Munch,Norwegian, 1863 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Elm%20Forest%20in%20Spring%20(ca.%201923).jpg,Elm Forest in Spring (ca. 1923).jpg,1863,1944.0,1923.0,0.6448516249656677,0.003920599818229675,0.0026554481592029333,0.3401605188846588,0.0012807518942281604,0.0005015726201236248,0.0019312882795929909,0.0004742123419418931,0.00422398978844285
Lest liberty perish from the face of the earth,Joseph Pennell,American, 1857-1926,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Lest%20liberty%20perish%20from%20the%20face%20of%20the%20earth%20(1918).jpg,Lest liberty perish from the face of the earth (1918).jpg,1857,1926.0,1918.0,0.45323726534843445,0.025038769468665123,0.01625448651611805,0.43158629536628723,0.019290165975689888,0.00290131289511919,0.004880994092673063,0.021540144458413124,0.025270599871873856
Kubistische Figur mit Häusern,Hermann Stenner,German, 1891-1914,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Kubistische%20Figur%20mit%20Häusern%20(1913).jpg,Kubistische Figur mit Häusern (1913).jpg,1891,1914.0,1913.0,0.29404640197753906,0.003222302533686161,0.01263490878045559,0.5942631363868713,0.057737838476896286,0.004476831294596195,0.008362386375665665,0.022841453552246094,0.0024147469084709883
Ohne Titel,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ohne%20Titel%20(around%201931).jpg,Ohne Titel (around 1931).jpg,1901,1949.0,1931.0,0.10757333785295486,0.003678058972582221,0.1174662709236145,0.6959065794944763,0.015203027054667473,0.00028298707911744714,0.015662183985114098,0.027342727407813072,0.016884898766875267
Suggestions pour étoffes et tapis Pl.08,Emile-Allain Séguy,French, 1877-1951,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Suggestions%20pour%20étoffes%20et%20tapis%20Pl.08%20(1923).jpg,Suggestions pour étoffes et tapis Pl.08 (1923).jpg,1877,1951.0,1923.0,0.00013154730550013483,0.0010242887074127793,2.53752114076633e-05,0.00043072851258330047,0.00015437569527421147,0.9972322583198547,9.980655886465684e-05,0.000651637848932296,0.0002499425900168717
